Date,Open,High,Low,Close,Adj Close,Volume,Returns
02-10-2013,5206.799805,5231.100098,5206.799805,5215.600098,5215.600098,510555600,0.001690154
03-10-2013,5215.600098,5260.299805,5213.799805,5234.899902,5234.899902,453704500,0.0037004
04-10-2013,5234.899902,5234.899902,5197.700195,5208,5208,412505200,-0.00513857
06-10-2013,5208,5214.200195,5146.100098,5161.100098,5161.100098,0,-0.009005358
07-10-2013,5161.100098,5165.600098,5126.700195,5149.399902,5149.399902,587783600,-0.002266997
08-10-2013,5144.799805,5157.899902,5118.899902,5153,5153,479794200,0.00069913
09-10-2013,5153,5153,5126.799805,5147.100098,5147.100098,529167600,-0.001144945
10-10-2013,5147.100098,5239.600098,5147.100098,5230.899902,5230.899902,571839000,0.016280974
13-10-2013,5230.899902,5230.899902,5186.799805,5207.899902,5207.899902,0,-0.004396949
14-10-2013,5207.899902,5266.899902,5207.899902,5259.100098,5259.100098,0,0.009831256
15-10-2013,5259.100098,5269.899902,5230.5,5262.899902,5262.899902,566346400,0.00072252
16-10-2013,5262.899902,5294.100098,5262.899902,5283.100098,5283.100098,709873700,0.003838225
17-10-2013,5283.200195,5326.5,5283.200195,5321.5,5321.5,629824100,0.007268441
20-10-2013,5321.5,5366.100098,5321.5,5351.799805,5351.799805,536170100,0.005693847
21-10-2013,5351.799805,5380.399902,5351.799805,5373.100098,5373.100098,675367000,0.003980024
22-10-2013,5373.100098,5402.399902,5355,5356.100098,5356.100098,682840900,-0.003163909
23-10-2013,5356.100098,5384.5,5353.600098,5372.899902,5372.899902,525110300,0.003136574
24-10-2013,5372.899902,5397.100098,5372.899902,5386.299805,5386.299805,708908100,0.00249398
27-10-2013,5386.299805,5457.299805,5386.299805,5441.399902,5441.399902,839390600,0.010229675
28-10-2013,5441.399902,5444.299805,5408.399902,5415.5,5415.5,588199400,-0.004759787
29-10-2013,5415.5,5444.100098,5415.5,5430.899902,5430.899902,590433600,0.002843671
30-10-2013,5430.899902,5446.100098,5398.600098,5425.5,5425.5,678068200,-0.000994292
31-10-2013,5425.5,5425.899902,5405.399902,5411.100098,5411.100098,461718100,-0.002654115
03-11-2013,5411.100098,5430.5,5388.799805,5390.5,5390.5,480767600,-0.003807007
04-11-2013,5390.5,5438.399902,5390.5,5432,5432,410162500,0.007698729
05-11-2013,5432,5433.799805,5406,5433.799805,5433.799805,596994900,0.000331334
06-11-2013,5420.600098,5427.200195,5409.100098,5422,5422,649144300,-0.002171557
07-11-2013,5422,5422,5379.899902,5400.700195,5400.700195,596859000,-0.003928404
10-11-2013,5400.700195,5439.200195,5372.600098,5387.100098,5387.100098,618963900,-0.00251821
11-11-2013,5387.100098,5420.899902,5386.100098,5393.100098,5393.100098,593552500,0.001113772
12-11-2013,5393.100098,5393.100098,5308.5,5319.200195,5319.200195,712534700,-0.013702676
13-11-2013,5319.200195,5377.799805,5319.200195,5355.399902,5355.399902,604708200,0.006805479
14-11-2013,5355.399902,5406.100098,5340.600098,5401.700195,5401.700195,567465400,0.008645534
17-11-2013,5401.700195,5404,5357.399902,5384.700195,5384.700195,452285100,-0.003147157
18-11-2013,5384.700195,5384.700195,5345,5352.899902,5352.899902,578273800,-0.005905676
19-11-2013,5352.899902,5352.899902,5296.200195,5307.700195,5307.700195,569291500,-0.008443966
20-11-2013,5307.700195,5307.700195,5284.899902,5288.299805,5288.299805,725624300,-0.003655141
21-11-2013,5288.299805,5352.600098,5288.299805,5335.899902,5335.899902,549508600,0.009001021
24-11-2013,5335.899902,5374.100098,5335.899902,5352.799805,5352.799805,581379600,0.003167208
25-11-2013,5352.799805,5375.100098,5345,5357,5357,950858000,0.000784673
26-11-2013,5357,5362.399902,5332.899902,5332.899902,5332.899902,500314700,-0.004498805
27-11-2013,5332.899902,5367.100098,5332.899902,5334.299805,5334.299805,628909300,0.000262503
28-11-2013,5334.299805,5339.200195,5308.100098,5320.100098,5320.100098,626814500,-0.002661963
01-12-2013,5320,5332.700195,5269.5,5279.5,5279.5,579714100,-0.007631454
02-12-2013,5279.5,5283.799805,5253.200195,5256.100098,5256.100098,692546800,-0.004432219
03-12-2013,5256.100098,5278.299805,5227.600098,5273.799805,5273.799805,693041600,0.00336746
04-12-2013,5273.799805,5276.700195,5198,5198,5198,895804100,-0.014372901
05-12-2013,5198,5198.600098,5154.600098,5186,5186,533060500,-0.00230858
08-12-2013,5186,5207.600098,5133.5,5144.399902,5144.399902,603803800,-0.008021616
09-12-2013,5144.399902,5185.399902,5140.700195,5143.600098,5143.600098,751937300,-0.000155471
10-12-2013,5137.899902,5142,5104.200195,5104.299805,5104.299805,612009600,-0.00764062
11-12-2013,5104.299805,5115.700195,5028.200195,5062.5,5062.5,919772900,-0.008189136
12-12-2013,5062.5,5098.399902,5047.5,5098.399902,5098.399902,654104400,0.007091339
15-12-2013,5098.399902,5101.200195,5059.700195,5089.600098,5089.600098,498762400,-0.001725993
16-12-2013,5089.600098,5134.700195,5084.299805,5103.200195,5103.200195,626687600,0.002672135
17-12-2013,5103.200195,5115.600098,5093.299805,5096.100098,5096.100098,657348800,-0.001391303
18-12-2013,5096.100098,5202.200195,5096.100098,5202.200195,5202.200195,824137800,0.020819861
19-12-2013,5202.200195,5265.200195,5202.200195,5265.200195,5265.200195,1353735400,0.012110261
22-12-2013,5265.200195,5293.5,5257.399902,5291.899902,5291.899902,479644900,0.005070977
23-12-2013,5291.899902,5329.700195,5291.899902,5327.200195,5327.200195,246763400,0.006670627
26-12-2013,5327.200195,5365.299805,5319.700195,5324.100098,5324.100098,228752700,-0.000581937
29-12-2013,5324.100098,5356.799805,5324.100098,5356.799805,5356.799805,311508400,0.006141828
30-12-2013,5356.799805,5367.399902,5338.899902,5352.200195,5352.200195,265897600,-0.000858649
01-01-2014,5352.200195,5383.399902,5352.200195,5367.899902,5367.899902,279295800,0.002933318
02-01-2014,5367.899902,5367.899902,5325.799805,5350.100098,5350.100098,314718600,-0.003315972
05-01-2014,5350.100098,5362,5317.399902,5324.899902,5324.899902,345323100,-0.004710229
06-01-2014,5324.899902,5346.299805,5314.299805,5317,5317,499191400,-0.001483578
07-01-2014,5317,5353,5303.700195,5316,5316,501838300,-0.000188076
08-01-2014,5316,5324.399902,5295.399902,5324.399902,5324.399902,459116400,0.001580117
09-01-2014,5324.399902,5324.399902,5306.299805,5312.399902,5312.399902,470881200,-0.002253775
12-01-2014,5312.399902,5318,5288.100098,5292.100098,5292.100098,394518800,-0.003821212
13-01-2014,5292.100098,5292.100098,5207.5,5212,5212,604656400,-0.015135787
14-01-2014,5212,5256.100098,5212,5245.399902,5245.399902,536087300,0.00640827
15-01-2014,5245.399902,5309.100098,5245.399902,5309.100098,5309.100098,612858300,0.012144011
16-01-2014,5309.100098,5319.299805,5283.899902,5305.899902,5305.899902,548867400,-0.000602776
19-01-2014,5305.899902,5306.399902,5259.899902,5295,5295,0,-0.002054298
20-01-2014,5295,5331.5,5276.100098,5331.5,5331.5,450256100,0.006893296
21-01-2014,5331.5,5331.5,5285.399902,5319.799805,5319.799805,496237000,-0.002194541
22-01-2014,5319.799805,5320.600098,5252.799805,5263,5263,603622800,-0.010677057
23-01-2014,5263,5278.600098,5240.899902,5240.899902,5240.899902,614734800,-0.004199145
27-01-2014,5240.899902,5240.899902,5158.899902,5175.100098,5175.100098,715211000,-0.012555058
28-01-2014,5175.100098,5229,5175.100098,5229,5229,606921800,0.010415239
29-01-2014,5229.100098,5229.100098,5161.5,5188.100098,5188.100098,654072200,-0.007821745
30-01-2014,5188.100098,5196.700195,5169.899902,5190,5190,602911200,0.000366204
02-02-2014,5190,5198.299805,5163.399902,5187.899902,5187.899902,438428700,-0.000404643
03-02-2014,5187.899902,5187.899902,5092,5097.100098,5097.100098,795704900,-0.017502227
04-02-2014,5097.100098,5111.299805,5052.200195,5070.299805,5070.299805,671930900,-0.005257949
05-02-2014,5070.299805,5131.399902,5070.299805,5131.399902,5131.399902,563186900,0.012050589
06-02-2014,5131.399902,5168.600098,5131.399902,5166.5,5166.5,662850400,0.006840258
09-02-2014,5166.5,5222.100098,5166.5,5222.100098,5222.100098,522475700,0.010761656
10-02-2014,5222.100098,5261.899902,5204.799805,5254.5,5254.5,496460700,0.006204382
11-02-2014,5254.5,5310.100098,5254.5,5310.100098,5310.100098,722016500,0.010581425
12-02-2014,5309.700195,5332.5,5303.399902,5308.100098,5308.100098,628083200,-0.000376641
13-02-2014,5308.100098,5356.299805,5308.100098,5356.299805,5356.299805,598877100,0.009080407
16-02-2014,5359.899902,5382.899902,5355.399902,5382.899902,5382.899902,571830000,0.004966133
17-02-2014,5382.899902,5396.600098,5379.700195,5392.799805,5392.799805,603902500,0.001839139
18-02-2014,5395.5,5421,5394.200195,5408.200195,5408.200195,805964000,0.002855732
19-02-2014,5408.200195,5441.5,5400,5412.299805,5412.299805,975732400,0.000758036
20-02-2014,5412.299805,5452.399902,5412.299805,5438.700195,5438.700195,756673200,0.004877851
23-02-2014,5438.700195,5455.5,5425.100098,5440.200195,5440.200195,745483200,0.000275801
24-02-2014,5440.200195,5461.700195,5427.299805,5433.799805,5433.799805,667759500,-0.001176499
25-02-2014,5433.799805,5452.700195,5422.399902,5437,5437,723598800,0.000588942
26-02-2014,5437,5437,5406.200195,5411.399902,5411.399902,731139000,-0.004708497
27-02-2014,5411.399902,5441,5401.600098,5404.799805,5404.799805,1005022500,-0.001219665
02-03-2014,5404.799805,5404.799805,5340.299805,5384.299805,5384.299805,675589600,-0.003792925
03-03-2014,5382.700195,5408.200195,5369.5,5400.200195,5400.200195,687294300,0.002953103
04-03-2014,5406.200195,5453.100098,5406.200195,5446.200195,5446.200195,830836600,0.008518203
05-03-2014,5446.200195,5446.200195,5422.700195,5445.899902,5445.899902,654488400,-5.51381E-05
06-03-2014,5445.899902,5462.299805,5444.299805,5462.299805,5462.299805,596034100,0.003011422
09-03-2014,5462.299805,5462.299805,5409.5,5411.5,5411.5,608548800,-0.009300076
10-03-2014,5411.399902,5433.399902,5404.399902,5413.799805,5413.799805,801106200,0.000424985
11-03-2014,5413.799805,5413.799805,5345.899902,5384.200195,5384.200195,702200200,-0.005467437
12-03-2014,5384.200195,5425.5,5384.200195,5412.600098,5412.600098,653265800,0.005274674
13-03-2014,5412.600098,5412.600098,5329.399902,5329.399902,5329.399902,601098600,-0.015371576
16-03-2014,5329.399902,5331.100098,5311.399902,5317.600098,5317.600098,580294700,-0.002214096
17-03-2014,5317.600098,5362.200195,5317.600098,5344.600098,5344.600098,629180000,0.005077478
18-03-2014,5344.600098,5356.899902,5334.399902,5355.600098,5355.600098,0,0.002058152
19-03-2014,5355.600098,5355.600098,5288.5,5294,5294,1040611700,-0.011501997
20-03-2014,5294,5338.100098,5294,5338.100098,5338.100098,1206543900,0.008330204
23-03-2014,5338.100098,5346.899902,5301.399902,5346.899902,5346.899902,561647600,0.00164849
24-03-2014,5346.899902,5346.899902,5310.700195,5336.600098,5336.600098,667344800,-0.001926313
25-03-2014,5336.600098,5394.200195,5336.600098,5376.799805,5376.799805,701665500,0.007532831
26-03-2014,5376.799805,5376.799805,5322.200195,5350.100098,5350.100098,638887700,-0.004965725
27-03-2014,5350.100098,5372.5,5342.700195,5366.899902,5366.899902,709931000,0.003140092
30-03-2014,5366.899902,5416,5366.899902,5394.799805,5394.799805,611515200,0.005198514
31-03-2014,5394.799805,5400.600098,5350.5,5389.200195,5389.200195,631791100,-0.001037964
01-04-2014,5389.200195,5409.799805,5389.200195,5403.299805,5403.299805,614781900,0.002616271
02-04-2014,5403.299805,5419.299805,5403.299805,5409.899902,5409.899902,564013300,0.001221494
03-04-2014,5409.899902,5422.799805,5398.100098,5422.799805,5422.799805,483970700,0.002384499
07-04-2014,5422.799805,5422.799805,5391.299805,5413.700195,5413.700195,409277000,-0.001678028
08-04-2014,5413.700195,5419.200195,5392.299805,5410.600098,5410.600098,480871800,-0.000572639
09-04-2014,5410.600098,5477.399902,5410.600098,5463.799805,5463.799805,700599500,0.009832497
10-04-2014,5463.799805,5503.5,5463.799805,5480.799805,5480.799805,655655700,0.003111388
11-04-2014,5480.799805,5480.799805,5423.899902,5428.600098,5428.600098,565352600,-0.009524104
14-04-2014,5428.600098,5428.600098,5358.899902,5358.899902,5358.899902,530090900,-0.012839442
15-04-2014,5360.5,5407.899902,5360.5,5388.200195,5388.200195,512367100,0.005467595
16-04-2014,5388.200195,5424.799805,5386.799805,5420.299805,5420.299805,502673300,0.00595739
17-04-2014,5420.299805,5459.399902,5420.299805,5454.200195,5454.200195,532703200,0.006254339
22-04-2014,5454.200195,5482.700195,5452.399902,5479.299805,5479.299805,413499100,0.004601886
23-04-2014,5479.299805,5521.399902,5479.299805,5517.799805,5517.799805,486651400,0.007026445
24-04-2014,5517.799805,5537.799805,5517.799805,5531,5531,610749400,0.002392293
28-04-2014,5531,5548.399902,5518.799805,5536.100098,5536.100098,542964500,0.000922093
29-04-2014,5536.100098,5554.5,5469.299805,5486.600098,5486.600098,674160400,-0.008941312
30-04-2014,5486.600098,5507.600098,5463.600098,5489.100098,5489.100098,630030900,0.000455656
01-05-2014,5489.100098,5500.700195,5439.299805,5448.799805,5448.799805,532032100,-0.007341876
02-05-2014,5448.799805,5458.700195,5430.399902,5458.100098,5458.100098,533780800,0.001706852
05-05-2014,5464.100098,5486.399902,5442.5,5462.200195,5462.200195,435416400,0.000751195
06-05-2014,5462.200195,5493,5462.200195,5481.399902,5481.399902,418272900,0.003515013
07-05-2014,5481.399902,5481.399902,5417.399902,5435.799805,5435.799805,577690000,-0.00831906
08-05-2014,5435.799805,5484.100098,5435.799805,5476.799805,5476.799805,552612200,0.007542588
09-05-2014,5476.799805,5476.799805,5431.5,5460.799805,5460.799805,515920400,-0.002921414
12-05-2014,5460.799805,5480.799805,5432,5448.399902,5448.399902,434238000,-0.002270712
13-05-2014,5448.399902,5504.600098,5448.399902,5498.200195,5498.200195,735278900,0.009140352
14-05-2014,5498.200195,5506,5474,5496.5,5496.5,522418800,-0.000309228
15-05-2014,5497,5510.799805,5471.5,5510.799805,5510.799805,591494900,0.00260162
16-05-2014,5509.700195,5509.700195,5471.399902,5479,5479,532092800,-0.005770452
19-05-2014,5479,5479,5409,5409,5409,646248200,-0.012776054
20-05-2014,5409,5433.399902,5384.399902,5420.399902,5420.399902,552053800,0.00210758
21-05-2014,5420.399902,5424.600098,5372.100098,5424.600098,5424.600098,644271400,0.000774887
22-05-2014,5424.600098,5491,5424.600098,5479.899902,5479.899902,610922300,0.010194264
23-05-2014,5479.899902,5507.399902,5479.899902,5492.799805,5492.799805,586860000,0.00235404
26-05-2014,5492.799805,5512.899902,5492.799805,5512.799805,5512.799805,437616700,0.00364113
27-05-2014,5512.799805,5529.5,5506.700195,5511.700195,5511.700195,466450000,-0.000199465
28-05-2014,5511.700195,5541.700195,5511.700195,5527.200195,5527.200195,523145200,0.002812199
29-05-2014,5527.200195,5528.5,5503.600098,5519.5,5519.5,445007400,-0.001393146
30-05-2014,5519.5,5525.100098,5492.5,5492.5,5492.5,1072302700,-0.004891747
02-06-2014,5484.100098,5522.600098,5482,5518.5,5518.5,553317500,0.004733728
03-06-2014,5518.5,5526,5478.5,5479.700195,5479.700195,670402100,-0.007030861
04-06-2014,5479.700195,5483.200195,5442.299805,5444.799805,5444.799805,553509500,-0.006369033
05-06-2014,5444.799805,5455.299805,5416.799805,5436.899902,5436.899902,583526000,-0.001450908
06-06-2014,5436.899902,5472.799805,5436.899902,5464,5464,538557500,0.004984476
10-06-2014,5464,5496.299805,5463.200195,5469.700195,5469.700195,476969000,0.001043227
11-06-2014,5469.700195,5469.700195,5444.799805,5454,5454,496644400,-0.002870394
12-06-2014,5454,5454,5423,5428.799805,5428.799805,535681400,-0.004620498
13-06-2014,5428.799805,5428.799805,5373.600098,5405.100098,5405.100098,686155800,-0.004365552
16-06-2014,5405.100098,5412.299805,5380.299805,5412.299805,5412.299805,596455100,0.001332021
17-06-2014,5412.299805,5417,5389,5400.700195,5400.700195,601521100,-0.002143194
18-06-2014,5400.700195,5404.799805,5382.700195,5382.700195,5382.700195,662896300,-0.003332901
19-06-2014,5382.700195,5468.200195,5382.700195,5468.200195,5468.200195,884747700,0.015884221
20-06-2014,5468.200195,5468.200195,5418,5419.5,5419.5,897196400,-0.008906074
23-06-2014,5419.5,5468.5,5419.5,5453.299805,5453.299805,565090900,0.006236702
24-06-2014,5453.299805,5454.600098,5425,5432.799805,5432.799805,569792300,-0.003759192
25-06-2014,5432.799805,5432.799805,5378.799805,5402,5402,648643100,-0.005669232
26-06-2014,5402,5464.299805,5402,5464.299805,5464.299805,597157500,0.01153273
27-06-2014,5464.299805,5480.100098,5440.700195,5445.100098,5445.100098,767866900,-0.003513663
30-06-2014,5444.799805,5445.899902,5395.700195,5395.700195,5395.700195,539195000,-0.009072359
01-07-2014,5395.700195,5414.899902,5370.899902,5375.899902,5375.899902,621650800,-0.003669643
02-07-2014,5375.899902,5455.399902,5375.899902,5455.399902,5455.399902,593547400,0.014788222
03-07-2014,5457.100098,5499.799805,5457.100098,5491.200195,5491.200195,575606900,0.006562359
04-07-2014,5491.200195,5531.700195,5491.200195,5525,5525,501965200,0.006155267
07-07-2014,5525,5535.899902,5514.200195,5518.899902,5518.899902,405926900,-0.00110409
08-07-2014,5518.899902,5520,5500.899902,5510.899902,5510.899902,495336900,-0.001449564
09-07-2014,5510.899902,5510.899902,5439.5,5452.5,5452.5,513123900,-0.010597163
10-07-2014,5452.5,5468.600098,5448.5,5464.399902,5464.399902,495169600,0.002182467
11-07-2014,5464.399902,5503.100098,5441.700195,5486.799805,5486.799805,492376400,0.004099243
14-07-2014,5486.799805,5518.600098,5486.799805,5511.399902,5511.399902,416035600,0.004483505
15-07-2014,5511.399902,5536.200195,5493.899902,5511.299805,5511.299805,492944500,-1.81618E-05
16-07-2014,5511.299805,5527.299805,5499.700195,5518.899902,5518.899902,520190800,0.001379003
17-07-2014,5518.899902,5561.100098,5518.899902,5522.399902,5522.399902,671124300,0.000634184
18-07-2014,5522.399902,5531.700195,5484.100098,5531.700195,5531.700195,561305200,0.001684103
21-07-2014,5531.700195,5552.899902,5530.100098,5539.899902,5539.899902,425987000,0.001482312
22-07-2014,5539.899902,5545.5,5530.399902,5543.299805,5543.299805,505887400,0.000613712
23-07-2014,5543.299805,5598.200195,5543.299805,5576.700195,5576.700195,572997500,0.006025362
24-07-2014,5576.700195,5592.899902,5572.700195,5587.799805,5587.799805,550313700,0.001990354
25-07-2014,5587.799805,5588.700195,5568.600098,5583.5,5583.5,573630000,-0.000769499
28-07-2014,5583.5,5587.5,5558.899902,5577.399902,5577.399902,477877000,-0.001092522
29-07-2014,5577.399902,5594.200195,5565.600098,5588.399902,5588.399902,489979800,0.001972245
30-07-2014,5588.399902,5631.100098,5588.399902,5622.899902,5622.899902,571085800,0.006173502
31-07-2014,5622.899902,5644.200195,5618,5632.899902,5632.899902,567312600,0.001778442
01-08-2014,5632.899902,5632.899902,5544,5556.399902,5556.399902,630726500,-0.013580927
04-08-2014,5556.399902,5556.399902,5524.600098,5540.899902,5540.899902,362979700,-0.002789576
05-08-2014,5540.899902,5548.700195,5509.899902,5518.600098,5518.600098,545347700,-0.004024582
06-08-2014,5518.700195,5518.700195,5495.100098,5512,5512,527827800,-0.001195973
07-08-2014,5512,5522,5490.100098,5509,5509,628013900,-0.000544267
08-08-2014,5509,5509,5425.200195,5435.299805,5435.299805,690349600,-0.013378144
11-08-2014,5435.299805,5475.899902,5435.299805,5457,5457,435696100,0.003992456
12-08-2014,5457,5533.600098,5457,5530.299805,5530.299805,557253900,0.013432253
13-08-2014,5530.299805,5530.299805,5503.299805,5514.700195,5514.700195,527649700,-0.002820753
14-08-2014,5514.700195,5558.399902,5514.700195,5548.5,5548.5,659992600,0.006129038
15-08-2014,5548.5,5578.5,5545,5566.5,5566.5,489602300,0.00324412
18-08-2014,5566.5,5587.100098,5566.5,5587.100098,5587.100098,404133400,0.003700727
19-08-2014,5587.100098,5626.600098,5582.5,5623.799805,5623.799805,652271400,0.00656865
20-08-2014,5623.799805,5639.399902,5604.200195,5634.600098,5634.600098,602845400,0.001920462
21-08-2014,5634.600098,5679.5,5634.600098,5638.899902,5638.899902,761011000,0.000763107
22-08-2014,5638.899902,5662.700195,5638.899902,5645.600098,5645.600098,569739100,0.00118821
25-08-2014,5645.600098,5650.200195,5625,5634.899902,5634.899902,534549000,-0.001895316
26-08-2014,5634.899902,5646.600098,5625.899902,5637.600098,5637.600098,622225300,0.000479191
27-08-2014,5637.700195,5652.299805,5637.5,5651.200195,5651.200195,666083100,0.002412391
28-08-2014,5651.200195,5651.299805,5619.899902,5624.399902,5624.399902,871790500,-0.004742407
29-08-2014,5624.399902,5630.600098,5614.299805,5625.899902,5625.899902,886315300,0.000266695
01-09-2014,5625.899902,5654,5625.899902,5629.799805,5629.799805,459817200,0.000693205
02-09-2014,5629.799805,5658.5,5617.899902,5658.5,5658.5,491520600,0.005097907
03-09-2014,5658.5,5672.700195,5643.600098,5656.100098,5656.100098,606648700,-0.000424123
04-09-2014,5656.100098,5657.5,5618.799805,5631.299805,5631.299805,513661200,-0.004384698
05-09-2014,5631.299805,5631.299805,5592.899902,5598.700195,5598.700195,486214600,-0.005789003
08-09-2014,5598.700195,5601.899902,5569,5577,5577,409453600,-0.003875934
09-09-2014,5577,5607.899902,5575.200195,5607.899902,5607.899902,489494600,0.005540596
10-09-2014,5607.899902,5607.899902,5557.399902,5574.299805,5574.299805,561743200,-0.005991565
11-09-2014,5574.299805,5597.399902,5543.5,5546.100098,5546.100098,540835100,-0.005058879
12-09-2014,5546.100098,5548.700195,5509.799805,5531.100098,5531.100098,544595600,-0.002704603
15-09-2014,5531.100098,5531.100098,5473.5,5473.5,5473.5,596340100,-0.010413859
16-09-2014,5468.200195,5484.5,5440.5,5445.399902,5445.399902,627043900,-0.005133845
17-09-2014,5445.399902,5462.100098,5400.200195,5407.299805,5407.299805,705714300,-0.006996749
18-09-2014,5407.299805,5431.700195,5373.399902,5415.799805,5415.799805,830242100,0.001571949
19-09-2014,5415.799805,5443.200195,5415.5,5433.100098,5433.100098,974436600,0.003194411
22-09-2014,5433.200195,5434,5351.100098,5363,5363,628233500,-0.012902412
23-09-2014,5363,5423.200195,5338,5415.700195,5415.700195,629951400,0.009826626
24-09-2014,5415.700195,5415.700195,5356.899902,5375.799805,5375.799805,571805300,-0.00736754
25-09-2014,5375.799805,5412.899902,5373.299805,5382.200195,5382.200195,535408100,0.001190593
26-09-2014,5382.200195,5382.200195,5309.799805,5313.399902,5313.399902,624443300,-0.012782931
29-09-2014,5313.399902,5313.399902,5259.899902,5264.200195,5264.200195,545039800,-0.009259553
30-09-2014,5264.200195,5292.799805,5253.100098,5292.799805,5292.799805,647245100,0.00543285
01-10-2014,5292.799805,5337.200195,5244,5334.100098,5334.100098,606397100,0.007803109
02-10-2014,5334.100098,5334.100098,5283,5297.700195,5297.700195,541554500,-0.006824001
03-10-2014,5297.700195,5318.600098,5281.200195,5318.200195,5318.200195,488425500,0.003869604
05-10-2014,5318.200195,5320.899902,5277.899902,5292.899902,5292.899902,327021400,-0.004757304
06-10-2014,5292.899902,5319.600098,5208.299805,5284.200195,5284.200195,678518900,-0.001643656
07-10-2014,5284.200195,5284.200195,5209.700195,5241.299805,5241.299805,528201500,-0.008118616
08-10-2014,5241.299805,5324.600098,5241.299805,5296.700195,5296.700195,626015400,0.010569972
09-10-2014,5295.700195,5295.700195,5187.600098,5188.299805,5188.299805,710522700,-0.020465646
12-10-2014,5188.299805,5188.299805,5122,5155.5,5155.5,638876300,-0.006321879
13-10-2014,5155.5,5217.700195,5130.700195,5207.399902,5207.399902,817870000,0.0100669
14-10-2014,5207.399902,5252.799805,5206.100098,5245.600098,5245.600098,649120000,0.007335752
15-10-2014,5245.600098,5258.600098,5162.399902,5254.899902,5254.899902,835001500,0.001772877
16-10-2014,5254.899902,5308.5,5254.899902,5271.700195,5271.700195,736385900,0.003197072
19-10-2014,5271.700195,5342,5271.700195,5319.399902,5319.399902,462719200,0.009048259
20-10-2014,5319.399902,5344.5,5312.100098,5325,5325,745617900,0.001052769
21-10-2014,5325,5388,5325,5385.899902,5385.899902,575533300,0.011436601
22-10-2014,5385.899902,5389.200195,5364.5,5383.100098,5383.100098,593525900,-0.00051984
23-10-2014,5383.100098,5425.700195,5383.100098,5412.200195,5412.200195,600455400,0.005405825
26-10-2014,5412.200195,5462.299805,5412.200195,5459,5459,566298000,0.008647094
27-10-2014,5459,5459,5433.100098,5452.600098,5452.600098,609644400,-0.001172358
28-10-2014,5452.600098,5481.600098,5441.299805,5447.700195,5447.700195,688817500,-0.000898636
29-10-2014,5447.600098,5476.899902,5447.600098,5476.200195,5476.200195,658927600,0.005231565
30-10-2014,5476.200195,5526.600098,5476.200195,5526.600098,5526.600098,726033900,0.009203444
02-11-2014,5526.600098,5535.700195,5499.100098,5506.899902,5506.899902,514872500,-0.003564614
03-11-2014,5506.899902,5530.899902,5503.799805,5519.899902,5519.899902,445344300,0.002360675
04-11-2014,5519.899902,5519.899902,5481,5517.899902,5517.899902,577623800,-0.000362325
05-11-2014,5517.899902,5547.5,5493,5506.100098,5506.100098,610609500,-0.002138459
06-11-2014,5506.100098,5549.100098,5500.299805,5549.100098,5549.100098,729595000,0.00780952
09-11-2014,5549.100098,5550.299805,5501.399902,5524,5524,583270400,-0.004523274
10-11-2014,5524,5533.799805,5508.399902,5517.100098,5517.100098,612622700,-0.001249077
11-11-2014,5517.100098,5517.100098,5459.5,5463.100098,5463.100098,563221800,-0.009787751
12-11-2014,5463.100098,5470.600098,5433.600098,5442.700195,5442.700195,554020700,-0.003734126
13-11-2014,5442.700195,5457.399902,5419.299805,5454.299805,5454.299805,447174700,0.002131223
16-11-2014,5454.299805,5460.299805,5406.200195,5412.5,5412.5,471435800,-0.007663643
17-11-2014,5412.5,5431.5,5388.200195,5399.700195,5399.700195,470010700,-0.00236486
18-11-2014,5399.700195,5399.700195,5366.799805,5368.799805,5368.799805,566452100,-0.005722612
19-11-2014,5368.799805,5368.799805,5315.799805,5316.200195,5316.200195,632223200,-0.009797275
20-11-2014,5316.200195,5327.200195,5292.899902,5304.299805,5304.299805,569498700,-0.002238514
23-11-2014,5304.299805,5378,5304.299805,5361.799805,5361.799805,501493500,0.010840262
24-11-2014,5361.799805,5361.799805,5296.799805,5334.799805,5334.799805,883546700,-0.005035623
25-11-2014,5334.799805,5396.200195,5334.799805,5396.200195,5396.200195,537504600,0.011509408
26-11-2014,5391.100098,5391.100098,5328,5332.399902,5332.399902,0,-0.011823189
27-11-2014,5400.899902,5400.899902,5313,5313,5313,660919200,-0.003638118
30-11-2014,5313,5317.399902,5207.700195,5207.700195,5207.700195,694460000,-0.019819274
01-12-2014,5207.700195,5284.899902,5207.700195,5281.299805,5281.299805,724275400,0.014132843
02-12-2014,5321.799805,5321.799805,5321.799805,5321.799805,5321.799805,0,0.007668567
03-12-2014,5321.799805,5373.5,5321.799805,5368.799805,5368.799805,631944200,0.008831599
04-12-2014,5368.799805,5389.399902,5308.200195,5335.299805,5335.299805,639346700,-0.006239756
07-12-2014,5372.700195,5372.700195,5333.899902,5338.600098,5338.600098,58080600,0.000618577
08-12-2014,5282.700195,5282.700195,5282.700195,5282.700195,5282.700195,0,-0.010470892
09-12-2014,5282.700195,5288.399902,5222.399902,5259,5259,0,-0.004486379
10-12-2014,5259,5259,5188,5231,5231,736331100,-0.005324206
11-12-2014,5231,5241.5,5204,5219.600098,5219.600098,641041100,-0.002179297
14-12-2014,5186.100098,5186.100098,5186.100098,5186.100098,5186.100098,0,-0.006418116
15-12-2014,5186.100098,5186.100098,5142.799805,5152.299805,5152.299805,617065900,-0.006517478
